13.818318272487371,9.29868805729699,5.0,0,
12.604564669787225,15.612002171001055,5.0,17.272897840609215,
13.185946840086455,12.457065506736823,5.0,33.02860367784324,
10.919752905100417,11.925795477919612,5.0,49.511037227951306,
10.123242867219094,6.984400152379584,5.0,63.160728359326825,
14.835364658654074,16.93513636958037,5.0,75.8147819433507,
14.826840575899793,12.95714199318694,5.0,94.35898776666829,
11.362358449620546,9.532600105881611,5.0,112.89253848654303,
9.135533961741507,10.123887620414441,5.0,127.09548654856872,
13.476216975164014,11.405544384578493,5.0,138.51490400074562,
12.047449418661042,6.6320606937170945,5.0,155.36017521970064,
9.191989382384165,6.449233257588665,5.0,170.41948699302694,
15.144083389398256,11.534181665032648,5.0,181.90947372100715,
