14.616943176479468,8.607169504408166,-5.0,0,
15.59919832949682,7.791617732709195,-5.0,18.271178970599337,
10.686985911874727,6.636284569164671,-5.0,37.77017688247036,
10.660306779600997,9.416038629633718,-5.0,51.12890927231377,
13.460282557110427,6.690765910511508,-5.0,64.45429274681501,
10.819836453510018,10.464679047885623,-5.0,81.27964594320305,
8.840010240342625,11.640916404951277,-5.0,94.80444151009057,
11.24584496796479,1.6998051756660555,-5.0,105.85445431051885,
10.482905017116757,6.348265758251393,-5.0,119.91176052047483,
9.188641790533723,15.91824770257398,-5.0,133.01539179187077,
16.129387297028074,10.354505389312367,-5.0,144.50119403003794,
12.694277011741983,9.909996985317,-5.0,164.66292815132303,
9.789603239841522,13.340640222188313,-5.0,180.5307744160005,
